indicator_data year,ISO Country code_,surface area (Km2)_,population_2017,population_2018,population_2019,population_2020,population_2021,,GINI index_varies by country,happy planet index_2016,happy planet index_2017,happy planet index_2018,happy planet index_2019,happy planet index_2020,human development index_2017,human development index_2018,human development index_2019,human development index_2020,human development index_2021,sustainable economic development assessment (SEDA)_2018,,GDP growth(annual %)_2017,GDP growth(annual %)_2018,GDP growth(annual %)_2019,GDP growth(annual %)_2020,GDP growth(annual %)_2021,GDP ($ USD billions PPP)_2018,GDP ($ USD billions PPP)_2019,GDP ($ USD billions PPP)_2020,GDP ($ USD billions PPP)_2021,GDP per capita in $ (PPP)_2018,GDP per capita in $ (PPP)_2019,GDP per capita in $ (PPP)_2020,GDP per capita in $ (PPP)_2021,Economic Growth_2018,Economic Growth_2021,,health expenditure % of GDP_2014,health expenditure % of GDP_2015,health expenditure % of GDP_2016,health expenditure % of GDP_2017,health expenditure % of GDP_2018,health expenditure % of GDP_2019,health expenditure % of GDP_2020,health expenditure % of GDP_2021,health expenditure per person_2015,health expenditure per person_2018,health expenditure per person_2019,infant mortality_2020,"maternal mortality per 100,000 live births_2017",,education expenditure% of GDP_2014,education expenditure% of GDP_2018,education expenditure% of GDP_2021,Education as % of GDP_2018,Education as % of GDP_2021,% of primary school aged kids out of school_2018,% of primary school aged kids out of school_2021,,unemployment (%)_2017,unemployment (%)_2018,unemployment (%)_2019,unemployment (%)_2020,unemployment (%)_2021,% of population in extreme poverty_2021,% of population with access to electricity_2020,,political rights score_2018,political rights score_2022,civil liberties score_2018,civil liberties score_2022,political stability and absence of violence_2017,political stability and absence of violence_2021,government effectiveness_2017,government effectiveness_2021,regulatory quality_2017,regulatory quality_2021,rule of law_2017,rule of law_2021,control of corruption_2017,control of corruption_2021,judicial effectiveness score_2018,judicial effectiveness score_2022,government integrity score_2018,government integrity score_2022,overall economic freedom score_2017,overall economic freedom score_2022,financial freedom score_2018,financial freedom score_2022,government expenditure (% of GDP)_2018,,CO2e emissions per capita_2015,CO2e emissions per capita_2016,CO2e emissions per capita_2017,CO2e emissions per capita_2018,CO2e emissions per capita_2019,share of electricity from renewables generation_2015,,% of seats held by women in national parliaments_2017,% of seats held by women in national parliaments_2018,% of seats held by women in national parliaments_2019,% of seats held by women in national parliaments_2020,% of seats held by women in national parliaments_2021,Military Spending as % of GDP_2017,Military Spending as % of GDP_2018,Military Spending as % of GDP_2019,Military Spending as % of GDP_2020,Military Spending as % of GDP_2021
Maldives,MDV,298,472442,489758,504508,514438,521457,,38.4,-,-,-,-,-,0.717,0.75,0.755,0.734,0.747,-,,7.209910123,1.9,7.097466015,30.96284226,41.74510055,9.692060901,10.35923222,6.888899566,9.021898671,19242.83173,20333.92415,13442.38615,18232.24473,8.123128908,30.96284226,,3.088589907,3.887510061,3.686990023,3.887470007,3.912489891,4.121590137,-,4.121590137,1514,786.4376831,854.3706055,17.8,53,,3.470459938,3.912489891,4.121590137,3.912489891,4.121590137,3.417180061,2.003530025,,5.87,3.2,5.34,6.33,6.078000069,-,100,,14,19,21,21,0.26,0.502794147,-0.45,0.386397958,-0.42,-0.52277118,-0.62,-0.171864733,-0.79,-0.371216476,38.8,32.1,36.6,43.1,51.1,47.3,30,30,42.6,,3.15,3.87,3.94,4.29,3.973956262,-,,5.9,5.882352941,5,4.6,4.597701149,-,-,-,-,-
Mali,MLI,1220190,19311355,19934298,20567424,21224040,21904983,,40.1,-,37.4,35.7,39.3,-,0.427,0.43,0.433,0.427,0.428,29.7,,5.305456084,6.1,4.756160808,3.069870047,3.052613569,43.56791513,45.64007523,45.07621472,46.45999593,2338.260312,2419.688689,2347.796674,2447.324283,4.746484327,3.069870047,,3.648190022,3.801520109,3.094779968,3.789769888,3.905565023,3.484102249,3.763431311,3.763431311,118,33.39861298,34.28177643,5.6,562,,3.637409925,3.905565023,3.763431311,3.905565023,3.76,40.98841095,-,,7.41,8.1,7.44,7.7,7.71999979,3,50.56141663,,17,8,27,24,-1.91,-2.352436543,-0.94,-1.223187923,-0.57,-0.621647954,-0.78,-0.902032435,-0.63,-0.867007017,32.4,34.1,31.4,28.3,57.6,55.9,40,40,22.2,,0.2,0.25,0.27,0.27,0.29657102,0.54,,8.8,8.843537415,10,27.9,27.27272727,460.2,481.7,475.6,593.9,558.4
Malta,MLT,316,467999,484630,504062,515332,518536,,28.1,29,46.2,46.1,43.5,43.3,0.878,0.91,0.915,0.911,0.918,68.8,,10.92532923,6.3,5.917344507,9.413538371,10.2977636,21.61583413,22.88276767,20.97233158,22.94657006,45568.72321,47407.88079,43243.17265,47714.45217,6.034213807,9.413538371,,7.004209995,5.023980141,5.084459782,4.651629925,-,-,-,-,3471,2753.510986,2531.910889,35,6,,7.249639988,-,-,-,-,-,-,,4,5.3,3.62,4.26,3.499000072,0.1,100,,36,35,56,54,1.27,0.972675502,1,0.892640531,1.28,0.813723207,1.14,0.864450693,0.74,0.31758076,62.8,89.9,49.9,55.8,68.5,71.5,60,50,40.4,,3.73,2.96,3.25,3.2,3.293245606,0.079,,11.9,11.94029851,15,13.4,13.43283582,64.2,66.9,80.3,68,84.9
Mauritania,MRT,1030700,4160015,4270712,4383849,4498604,4614974,,37,18,37.3,35.4,34.7,-,0.52,0.556,0.563,0.556,0.556,28.9,,6.270545694,1.9,5.296637357,2.299748541,2.445368273,22.86813217,24.18532071,23.75885567,24.30524961,5317.464294,5569.539163,5389.646488,5591.83474,4.526746225,2.299748541,,-,-,1.944059968,-,-,1.824370027,1.881160021,1.881160021,177,57.29694748,57.88484573,14.8,766,,-,15.19999981,15.75,15.19999981,15.75,19.69111061,23.14240074,,10.34,11.7,10.39,11.27,11.4630003,-,47.34841919,,9,14,21,21,-0.62,-0.670254648,-0.72,-0.733716249,-0.78,-1.055223942,-0.6,-0.670558989,-0.75,-0.821054399,17.6,29.9,28.9,23.5,54,55.3,40,40,30.1,,0.9,0.8,0.84,0.86,0.872793555,-,,25.2,20.26143791,20,20.3,20.26143791,143.8,159,162.4,198.5,230.9
Mauritius,MUS,2030,1264613,1265303,1265711,1265740,1266060,,35.9,27.4,50,48.5,51.5,51.8,0.79,0.811,0.817,0.804,0.802,60.2,,3.937983806,3.4,2.891464957,4.040219734,3.703611124,28.10002378,28.94650213,24.63501452,25.63032324,22738.69296,23834.965,20528.83365,22240.13496,3.759677231,4.040219734,,4.916950226,4.886670113,5.013599873,5.02312994,4.834589958,4.719299793,4.608170033,4.608170033,1099,656.6224976,685.9456177,29,61,,4.916950226,-,1.881160021,-,1.88,1.303979993,0.332439989,,6.75,7.8,6.33,7.41,7.414000034,-,99.66165161,,37,36,52,50,0.99,0.85580951,0.9,0.849402547,1,1.16719985,0.68,0.873426914,0.2,0.467553556,69.6,81.7,52.1,56.5,75.1,70.9,70,70,25.4,,3.14,3.2,3.3,3.26,3.294591006,0.238,,11.6,11.5942029,20,20,20,22.6,22.9,21.4,18.5,19.7
Mexico,MEX,1943945,122839258,124013861,125085311,125998302,126705138,,48.2,40.7,54.1,55,54.3,52.1,0.774,0.777,0.779,0.756,0.758,49.1,,2.113129135,2.5,-0.19904777,4.797191749,4.720565298,2514.779898,2510.104752,2305.09551,2415.675362,20096.15665,19862.5632,18670.8104,20036.45539,2.194994725,4.797191749,,5.257470131,5.229420185,4.90681982,4.518219948,4.254220009,-,-,4.254220009,1009,521.0083008,540.3723145,25.5,33,,5.325860023,4.834589958,4.608170033,4.254220009,-,0.69946003,0.792649984,,3.42,4,3.48,4.45,4.379000187,1,99.40000153,,26,27,36,33,-0.65,-0.636740208,-0.03,-0.31216228,0.2,-0.230723783,-0.57,-0.799713492,-0.93,-1.001628876,39,40.7,26.9,32,64.8,63.7,60,60,27,,3.93,3.89,3.84,3.65,3.521600048,0.16,,42.6,48.2,48,48.2,50,5062.1,5839.5,6650.8,8044.9,8680.8
Moldova,MDA,32891,2755189,2707203,2664224,2635130,2615199,,26.8,-,48.9,50.6,51,51.5,0.7,0.768,0.774,0.766,0.767,48.7,,4.690793676,-1.1,3.683403898,13.9445896,13.9445896,33.48204733,34.71532637,32.15327205,36.63691388,12658.50376,13576.29474,12941.89278,15637.24037,4.301477757,13.9445896,,6.266019821,5.805689812,5.608449936,5.618440151,5.439730167,6.103789806,6.388720036,6.388720036,515,276.4714356,284.3071289,36.3,19,,7.464509964,5.439730167,6.388720036,5.439730167,6.388720036,0.647819996,0.790929973,,4.1,5,5.1,3.82,3.961999893,-,100,,26,27,35,35,-0.24,-0.205520451,-0.51,-0.404990613,-0.04,0.013904043,-0.41,-0.331918448,-0.8,-0.447890878,26.3,30.7,26.6,34.7,58.4,61.3,50,50,38,,2.83,2.9,2.93,3.15,3.324610168,0.056,,22.8,22.77227723,26,24.8,39.6039604,30.9,37.4,43,44.5,52.3
Mongolia,MNG,1553556,3096030,3163991,3232430,3294335,3347782,,34,14.3,27,24.7,24.5,-,0.741,0.743,0.746,0.745,0.739,50.6,,5.63687639,2.3,5.602244219,1.421009097,1.636769576,38.13334915,40.2696725,38.43428071,38.98043533,12316.00107,13013.04724,12365.93848,12862.74693,7.74488062,1.421009097,,4.714849949,4.223619938,5.183100224,4.068970203,6.173019886,4.940889835,-,4.940889835,470,159.3799133,163.441864,-,-,,4.714849949,6.173019886,4.940889835,6.173019886,4.94,-,-,,6.36,6.7,5.44,7.01,7.081999779,0.1,98.09999847,,36,36,49,48,0.82,0.654301584,-0.26,-0.467179894,-0.12,-0.208566815,-0.3,-0.225342378,-0.45,-0.528645813,30.9,57.1,34.8,37,55.7,63.9,60,50,37.8,,5.84,6,6.32,6.81,-,0.033,,17.1,17.10526316,17,17.3,17.10526316,87.5,96.1,99.7,112.2,108.3
Montenegro,MNE,13452,622373,622227,622028,621306,619211,,31.9,25.1,43.3,43.3,41.3,44.3,0.814,0.834,0.837,0.826,0.832,-,,4.716465276,4.1,4.062944992,12.43435899,12.43435899,12.87173711,13.39470871,11.34439488,12.75499766,21513.29975,23072.58274,19989.65367,22795.40727,5.077888811,12.43435899,,-,-,-,-,-,-,-,-,957,731.4810791,735.1588745,13.2,45,,-,-,-,-,-,0.719439983,0.616119981,,16.07,17.5,15.12,17.9,18.48699951,1,100,,25,26,42,41,0.01,-0.148919776,0.15,0.006132639,0.3,0.43062079,0.01,-0.059087977,-0.09,-0.019546321,51.3,43,38.1,46.4,64.3,57.8,50,50,46.3,,3.79,3.45,3.65,4.02,7.153120086,0.509,,23.5,23.45679012,28,22.2,24.69135802,65.7,75.4,74,83,98.6
Morocco,MAR,446300,35528115,35927511,36304408,36688772,37076584,,40.9,32.7,53,49.9,50.9,49.3,0.667,0.676,0.682,0.679,0.683,45.8,,5.057898157,4.5,2.890974761,7.372727618,7.929667942,272.5316897,279.6391404,262.0407413,281.3602915,7624.844238,7865.262207,7368.891602,8143.525391,3.148502656,7.372727618,,-,4.645984173,-,5.118315697,5.348847866,5.931356907,6.754302025,6.754302025,435,174.7818451,174.2237701,2.5,70,,-,5.348847866,6.754302025,5.348847866,6.754302025,0.205589995,0.447120011,,9.24,10,9.28,11.45,11.46700001,-,100,,14,13,25,24,-0.41,-0.396076441,-0.16,-0.066775173,-0.23,-0.121726759,-0.17,-0.25322035,-0.13,-0.433994025,44.3,32.7,41.3,41,61.9,59.2,70,70,31.4,,1.74,1.72,1.79,1.81,1.959872285,0.157,,20.5,20.50632911,21,20.5,22.78481013,-,-,-,-,-
Mozambique,MOZ,786380,28569441,29423878,30285595,31178239,32077072,,45.6,23.7,38.3,41.6,44.2,-,0.437,0.451,0.456,0.453,0.446,26.7,,3.741317593,6.3,2.31460601,2.224819268,2.363988418,38.04206313,38.92258701,38.44231899,39.29759111,1320.54788,1335.877014,1297.298716,1342.290121,3.44381384,2.224819268,,6.876329899,6.010829926,5.865039825,5.505559921,5.452189922,6.084420204,6.260588646,6.260588646,64,40.72650528,39.46094131,49,289,,-,5.452189922,6.260588646,5.452189922,6.260588646,6.070660114,0.867150009,,3.45,24.4,3.47,3.81,3.982000113,-,30.60383224,,20,14,32,29,-0.98,-1.228188634,-0.89,-0.765344799,-0.73,-0.778285861,-1.01,-1.03502357,-0.86,-0.811555684,36.3,44.1,28.2,26.3,46.3,51.3,50,50,36.2,,0.21,0.26,0.25,0.24,0.246986412,0.87,,39.6,39.6,41,42.4,42.4,-,-,-,-,-
Myanmar,MMR,676575,52288341,52666014,53040212,53423198,53798084,,-,24.7,38.3,39.8,40,40.2,0.578,0.59,0.598,0.6,0.585,37,,5.7500645,7,6.750460146,-17.98474234,-17.9129448,239.9611678,256.1596508,264.2895802,216.7577802,4574.596178,4939.747975,5123.407709,4344.943168,6.404977325,-17.98474234,,1.899999976,2.099999905,1.899999976,2.32633996,2.157480001,2.139869928,-,2.157480001,267,59.20605469,60.01587296,19.13069916,250,,-,2.157480001,2.139869928,2.157480001,2.14,1.947199941,-,,1.56,0.8,0.5,1.06,2.173000097,-,70.39719391,,13,0,18,9,-1.08,-2.065757036,-1.05,-1.410243511,-0.83,-1.130902171,-0.95,-1.456172585,-0.56,-1.027559519,17.6,16.7,28.2,29.8,53.9,49.6,20,20,22.6,,0.37,0.42,0.62,0.63,0.679428523,0.601,,10.2,10.16166282,11,16.8,15.29411765,2222,1529.4,1532.1,2498.2,2107.8
Namibia,NAM,823290,2364534,2405680,2446644,2489098,2530151,,59.7,21.6,35.9,38.6,36.8,-,0.647,0.636,0.639,0.633,0.615,39.1,,-1.02725082,4.5,-0.83915468,2.430639858,2.65605082,24.69712118,24.46933092,22.54458886,23.09256662,10328.44753,10223.21253,9358.537168,9805.181879,1.059943471,2.430639858,,9.577854156,9.850768089,10.63879585,9.708672523,8.881122589,8.927026749,9.446896553,9.640491486,942,464.4840698,427.2562256,-,195,,-,8.881122589,9.640491486,8.881122589,9.640491486,1.518959999,1.608960032,,21.64,25.6,19.99,21.45,21.6779995,-,56.2586937,,30,31,47,46,0.65,0.547819197,0.2,0.059346285,-0.19,-0.004640299,0.24,0.362279296,0.32,0.258660823,54.2,67.6,45.4,53.9,58.5,59.2,40,40,40.7,,1.84,1.78,1.81,1.76,1.691705428,0.979,,41.3,46.15384615,43,43.3,44.23076923,456.1,455.6,414.1,368.2,401.9
Nepal,NPL,143351,28183426,28506712,28832496,29348627,30034989,,32.8,30.5,48.4,49.2,53.1,-,0.574,0.601,0.611,0.604,0.602,41.7,,8.977279354,3.4,6.657055428,4.246940141,4.246940141,106.0252356,113.0833943,110.4037469,115.0925279,13960.44332,14096.62255,14337.26541,15102.66104,7.622376108,4.246940141,,3.47213006,3.25902009,3.903209925,4.76722002,4.43445015,4.239999771,4.389999866,4.389999866,151,51.13627625,53.24640274,23.8,186,,3.993020058,4.43445015,4.389999866,4.43445015,4.39,-,4.345009804,,3.32,3.2,3.1,4.72,5.052000046,-,89.90000153,,25,25,30,32,-0.66,-0.24300608,-0.88,-0.871526241,-0.72,-0.616685688,-0.68,-0.466634363,-0.75,-0.530735135,36.2,34.1,24.6,33.8,54.1,49.7,30,30,20.3,,0.26,0.37,0.44,0.53,0.470136453,1,,29.6,32.72727273,33,32.7,32.72727273,436.7,429.4,428.7,435.5,445.2
Netherlands,NLD,33893,17131296,17231624,17344874,17441500,17533044,,30.3,35.3,53.1,54,54.9,56.8,0.931,0.939,0.943,0.939,0.941,80.3,,2.910902513,1.9,1.955588416,5.035902024,4.863219149,966.0205847,984.9119714,947.4987507,995.2138595,57826.6285,59004.32497,59266.90858,63766.88711,2.360915095,5.035902024,,5.458899975,5.34815979,5.479599953,5.17509985,5.357649803,-,-,5.357649803,5313,5336.984375,5335.30127,1.8,5,,5.529310226,5.357649803,-,5.357649803,-,-,-,,4.84,6.2,3.38,3.82,4.010000229,-,100,,40,39,59,58,0.92,0.915172875,1.85,1.766682148,2.05,1.752583385,1.83,1.739347577,1.87,2.035641909,74.1,96.9,86,92.3,76.2,79.5,80,80,45,,9.29,9.31,9.09,8.78,8.437074627,0.147,,36,36,31,33.3,39.33333333,9580.7,11114.9,12000.7,13085.7,13752
New Zealand,NZL,264537,4813600,4900600,4979200,5090200,5122600,,36.2,31.3,55.8,57.3,57.4,60.8,0.917,0.936,0.937,0.936,0.937,78.6,,3.578278276,3.4,2.192477216,4.64680675,3.71401012,210.049865,214.6551605,211.9662514,221.8159135,42520.75442,45554.8094,44657.77372,46419.5087,3.359219548,4.64680675,,6.342430115,6.325059891,6.411789894,6.259739876,6.048500061,-,-,6.048500061,3530,4037.462891,4211.046387,5.74955118,9,,6.355259895,6.048500061,-,6.048500061,-,0.380730003,0.407299995,,4.74,5.2,4.11,4.59,4.124000072,-,100,,40,40,58,59,1.59,1.438623548,1.77,1.350751281,2.09,1.808165312,1.92,1.818318009,2.24,2.201695204,88.4,95.9,95.7,97.5,84.2,80.6,80,80,41,,7,6.62,6.84,6.6,6.830414187,0.808,,34.2,38.33333333,41,48.3,49.16666667,2328.2,2525,2927,3034.6,3389.9
Nicaragua,NIC,119990,6480532,6572233,6663924,6755895,6850540,,47.1,38.7,59.7,54.2,55.2,-,0.658,0.662,0.664,0.654,0.667,43.5,,4.630795521,4.5,-3.7793332,10.34492902,10.3443407,37.04531067,35.64503899,35.00720382,38.6286742,5866.5711,5675.564316,5573.868729,6331.672499,-3.363705717,10.34492902,,4.0832901,4.078430176,4.081140041,4.357699871,4.46999979,4.599999905,4.630000114,4.630000114,406,173.4938355,160.7587891,3.6,98,,-,4.46999979,4.630000114,4.46999979,4.630000114,-,-,,3.3,5.9,5.21,6.08,5.956999779,-,88.90737915,,12,5,32,18,-0.05,-0.467141122,-0.64,-0.852298975,-0.67,-0.835881472,-0.64,-1.355992436,-0.87,-1.236290574,19,19.5,24.2,19,58.9,54.8,50,50,25.8,,0.84,0.84,0.85,0.78,0.800549594,0.516,,45.7,45.65217391,45,47.3,50.54945055,86.7,81.6,76.9,79.3,77.9
Niger,NER,1266700,21737922,22577058,23443393,24333639,25252722,,34,16.8,38.3,41.9,41.4,-,0.354,0.399,0.406,0.401,0.4,-,,5.001359945,4,5.941396863,1.352053749,1.387129177,26.94042703,28.54106472,29.56283666,29.9625421,1229.080091,1276.049385,1288.153512,1309.814499,7.210803008,1.352053749,,5.103680134,4.486690044,2.958430052,2.578180075,3.457279921,3.527528763,3.837612629,3.837612629,68,30.2661438,31.39763641,72.2,509,,6.72770977,3.457279921,3.837612629,3.457279921,3.837612629,41.30485916,41.02536011,,0.54,2.6,0.55,0.62,0.750999987,15.6,19.25190926,,20,23,29,28,-1.3,-1.61629951,-0.67,-0.614557326,-0.68,-0.745513618,-0.68,-0.404807776,-0.65,-0.546674609,32.6,35.9,30.4,32.5,49.5,54.9,40,40,30.1,,0.1,0.1,0.09,0.09,0.092232251,0.008,,17,16.95906433,17,17,25.90361446,200.2,229.6,247.6,238.3,202.4
Nigeria,NGA,910768,193495907,198387623,203304492,208327405,213401323,,48.8,22.2,39.1,38.9,34.1,41.2,0.532,0.531,0.538,0.535,0.535,26.5,,0.80588662,2.7,2.208429277,3.647186541,3.647186541,1009.748886,1032.048476,1013.530915,1050.496278,5278.231321,5352.241119,5185.988584,5459.158598,1.922757342,3.647186541,,-,-,-,-,-,-,-,-,215,66.5456543,71.46572876,13.8,917,,-,-,-,-,-,-,-,,8.39,5,8.53,9.71,9.788000107,9,55.40000153,,25,20,25,23,-1.94,-1.779303193,-0.96,-0.995998681,-0.89,-0.932637811,-0.87,-0.855664015,-1.07,-1.070116878,39.6,33.8,14.4,22.7,58.5,54.4,40,40,11,,0.59,0.59,0.56,0.55,0.573636206,0.19,,5.6,5.555555556,3,7.2,3.611111111,1621.2,2043.1,1860.3,2567.9,4466.4
Norway,NOR,304282,5276968,5311916,5347896,5379475,5408320,,26.8,36.8,50.5,50.2,50.9,51.3,0.953,0.962,0.961,0.959,0.961,85.3,,2.323290208,1.6,0.745798219,3.92266521,3.880936036,341.7753614,344.324316,341.8548817,355.2647042,69808.32941,66799.16472,62644.84574,79201.23025,1.118828479,3.92266521,,7.695040226,7.569330215,8.030550003,7.911980152,7.644110203,-,-,7.644110203,6222,8271.858398,8007.397949,23.6,2,,7.68073988,7.644110203,-,7.644110203,-,0.00047,0.00896,,4.16,4.8,3.69,4.42,4.985000134,0.2,100,,40,40,60,60,1.15,1.103745222,1.98,1.839355707,1.81,1.635414124,2.02,1.949851394,2.24,2.14091754,86,97.3,93.6,96,74.3,76.9,60,60,48.6,,7.61,7.4,7.15,7.08,6.722269985,0.985,,39.6,41.42011834,41,41.4,44.9704142,6853.3,7541.1,7542.1,7269.9,8251.7
Oman,OMN,309500,4541854,4601157,4602768,4543399,4520471,,-,21.1,-,-,-,-,0.821,0.834,0.839,0.827,0.816,62.1,,0.304057566,4.1,-1.12871106,-3.20093599,3.092276687,157.4152745,155.6377311,150.6558669,155.02,33373.381,32604.34544,31117.75771,37676.1,1.287103915,-3.2,,-,-,-,5.840189934,5.207230091,5.413209915,-,5.413209915,1636,677.9642334,624.7444458,35.31206572,19,,-,5.207230091,5.413209915,5.207230091,5.413209915,3.239140034,1.628769994,,2.57,17.5,1.85,2.94,3.121999979,-,100,,6,6,17,18,0.74,0.506666422,0.21,-0.118082352,0.42,0.329793662,0.43,0.405818224,0.25,0.086335801,57.4,27.1,51.5,53.3,61,56.6,60,60,50,,16.73,16.4,15.84,16.43,15.28243639,-,,1.2,1.176470588,2,2.3,2.325581395,6802.7,7565.3,6551,6095.7,5783.6
Pakistan,PAK,770875,216379655,219731479,223293280,227196741,231402117,,30.7,31.5,55.1,52.4,45.1,-,0.562,0.545,0.546,0.543,0.544,27.9,,4.432625907,4.2,2.497636929,6.029752083,6.487086774,1123.58248,1151.645491,1136.334137,1204.852268,5420.695792,5542.208851,5426.019788,5877.64258,6.151702611,6.029752083,,2.465929985,2.650019884,3.002919912,2.89951992,-,2.507550001,-,2.507550001,134,42.87313461,39.49928665,12.3,140,,2.465929985,-,2.507550001,-,2.507550001,-,-,,3.92,5.9,3.54,4.3,4.352000237,0.6,75.37969208,,19,15,24,22,-2.4,-1.666778922,-0.58,-0.402694643,-0.59,-0.731606901,-0.72,-0.63702172,-0.78,-0.785676658,34,28.5,27.3,27.4,54.4,48.8,40,40,19.8,,0.78,0.85,0.92,0.85,0.879965499,0.33,,20.6,20.23460411,20,20.2,20.1754386,11461.3,11732.1,10388.3,10394.5,11304.8
Panama,PAN,74340,4096063,4165255,4232532,4294396,4351267,,50.7,39.5,60.1,58.7,57.9,-,0.789,0.814,0.817,0.801,0.805,54.5,,5.591148876,5.8,2.979772001,15.33581906,15.33587393,129.6461077,133.5091927,109.5511495,126.3517156,31780.59909,32767.18697,26780.3006,31680.18601,3.685344522,15.33581906,,-,2.836289883,2.846080065,2.882240057,2.88293004,3.127360106,3.906071424,3.906071424,1543,1131.660156,1192.820801,10,52,,-,2.88293004,3.906071424,2.88293004,3.906071424,-,10.51047993,,3.86,5.8,4.73,12.85,12.0880003,0.4,96.70463562,,35,35,48,48,0.39,0.28578639,0.01,0.159396783,0.39,0.192629814,0.04,-0.247416601,-0.54,-0.570509851,29.4,50.7,38.8,38,67,65.4,70,70,23.1,,2.7,2.67,2.47,2.42,3.141454996,0.665,,18.3,18.30985915,21,22.5,22.53521127,0,0,0,0,0
Papua New Guinea,PNG,452860,9114796,9329227,9542486,9749640,9949437,,50.9,-,-,-,-,-,0.544,0.554,0.56,0.56,0.558,-,,3.534610818,9,4.480430622,1.5,0.3,36.05694477,37.67245117,36.35391538,36.89922411,4289.676883,4473.77725,4285.765475,4445.364769,-0.279252285,1.5,,-,-,-,1.964930058,1.874830008,-,-,1.874830008,99,63.48856354,65.08071899,3.7,145,,-,1.874830008,-,1.874830008,-,-,-,,2.51,2.5,2.45,2.6,2.752000093,-,60.40000153,,25,23,38,39,-0.58,-0.581851006,-0.66,-0.887458801,-0.65,-0.83468616,-0.82,-0.740271628,-0.9,-0.755582631,55.1,44.2,33.1,26.2,55.7,54.6,30,30,24.5,,0.75,0.86,0.83,0.81,0.863707514,0.238,,0,0,0,0,0,80.9,80,91.7,85.9,88.7
Paraguay,PRY,397302,6355404,6443328,6530026,6618695,6703799,,51.7,23.3,46.5,46.9,47.6,-,0.702,0.727,0.732,0.73,0.717,46.2,,4.810078856,3,-0.4018551,4.199881666,4.102413415,89.23042211,88.8718451,88.1432867,91.84520044,13134.16336,13147.96186,13034.71654,13975.85823,3.204250341,4.199881666,,4.789110184,3.338150024,-,3.08968997,3.283200026,3.469710112,3.303621531,3.303621531,724,390.0476379,388.3932495,14.2,129,,-,3.283200026,3.303621531,3.283200026,3.3,-,-,,4.61,5.4,6.59,7.55,7.205999851,0.2,100,,27,28,37,37,0.12,-0.002987438,-0.81,-0.622933626,-0.23,-0.207687929,-0.65,-0.557476759,-0.72,-1.007155418,28.2,37.9,28.3,29.5,62.1,62.9,60,60,24.4,,1.03,1.15,1.27,1.31,1.165425232,1,,13.8,15,15,16.3,16.25,348.2,386.6,375.8,364.3,372.6
Peru,PER,1279996,31605486,32203944,32824861,33304756,33715471,,45.3,34.6,53.5,53.3,55.9,-,0.75,0.776,0.78,0.762,0.762,49.3,,2.518835442,3.3,2.240631769,13.34950908,13.34950908,408.8688825,418.0301285,372.2445471,421.9373667,13086.79035,13401.00669,11908.0607,13895.27582,3.969351341,13.34950908,,3.695990086,3.969330072,3.813169956,3.931309938,3.714299917,3.819960117,4.246679783,4.246679783,671,365.8638306,370.1099548,20.9,88,,3.691210032,3.714299917,4.246679783,3.714299917,4.246679783,1.416409969,-,,3.69,4.9,3.38,7.18,4.833000183,1.8,99.31181335,,31,30,42,42,-0.26,-0.40597254,-0.13,-0.26079309,0.42,0.082626045,-0.5,-0.51561743,-0.5,-0.63322556,33.5,49.7,36.6,39.7,68.7,66.5,60,60,21.9,,1.78,1.83,1.72,1.7,1.745591927,0.54,,27.7,27.69230769,30,26.2,40,2665.8,2648.7,2766.8,2653.6,2360.6
Philippines,PHL,298170,106738501,108568836,110380804,112190977,113880328,,44.4,35,53.6,54.9,57.1,49.3,0.699,0.71,0.718,0.71,0.699,44.5,,6.930988326,5.8,6.118525662,5.703155968,5.703155968,908.2578344,963.8298231,872.0896598,921.8262932,8719.587979,9290.966062,8394.242258,9119.693358,6.341485572,5.703155968,,2.789999962,3.329999924,3.569999933,4.400000095,3.133100033,3.234369993,3.880000114,3.880000114,323,128.582489,142.0787659,15.7,121,,-,3.133100033,3.880000114,3.133100033,3.880000114,3.80140996,3.561690092,,2.55,5.9,2.24,2.52,2.405999899,0.5,96.84238434,,27,25,35,30,-1.24,-0.928916991,-0.06,0.070326045,0.02,0.076462887,-0.41,-0.641974866,-0.48,-0.508519769,38.2,25.6,34.4,34.7,65,61.1,60,60,18.9,,1.08,1.16,1.25,1.28,1.345029057,0.265,,29.5,29.45205479,28,28,27.96052632,4096.3,2842.6,3471.6,3732.7,4090.5
Poland,POL,304255,37974826,37974750,37965475,37899070,37747124,,30.8,27.5,45,44.3,45,44.9,0.865,0.877,0.881,0.876,0.876,67.7,,5.140017574,3.6,4.449987879,5.732581696,6.847713362,1202.817214,1259.890291,1227.880779,1298.270048,31953.03503,33797.76736,34286.98508,37502.55987,5.353703355,5.732581696,,4.935540199,4.809939861,4.633399963,4.558460236,4.615799904,-,-,4.615799904,1704,978.7356567,1014.038208,52.42879703,2,,4.912409782,4.615799904,-,4.615799904,-,2.157740116,1.142500043,,4.89,6.2,3.28,3.16,3.368000031,0.1,100,,36,34,49,47,0.52,0.512429655,0.63,0.292776763,0.88,0.840023577,0.47,0.444528878,0.73,0.572010398,56.6,54.7,50.9,60.6,68.5,68.7,70,70,41.7,,7.61,7.9,8.24,8.21,7.773641839,0.146,,28,28.04347826,29,28.7,28.32244009,9870.7,12040.7,11786.2,13718.3,13710.7
